Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17,Column 18,Column 19,Column 20,Column 21,Column 22,Column 23,Column 24,Column 25,Column 26,Column 27,
147,01/07/2022 03:00,424031,4,580,E,ML,0.395,358,100,193,0.0059,68.8,0,0,0,0,0,0,93,0.0055,71.7,85,0.0103,66.8,15,0.0018,62.1
148,01/07/2022 04:00,424031,4,580,E,ML,0.395,358,100,385,0.0112,66.7,0,0,0,0,0,0,170,0.0104,71.2,170,0.0189,63.4,45,0.0043,62.1
149,01/07/2022 05:00,424031,4,580,E,ML,0.395,357,100,677,0.0162,66.7,0,0,0,0,0,0,330,0.0185,70.8,291,0.0252,62.8,56,0.0051,62
150,01/07/2022 06:00,424031,4,580,E,ML,0.395,356,100,982,0.0224,66.8,0,0,0,0,0,0,484,0.0273,70.1,389,0.031,63.8,109,0.0089,62.9
151,01/07/2022 07:00,424031,4,580,E,ML,0.395,360,100,1227,0.0274,66.2,0,0,0,0,0,0,598,0.035,67.5,495,0.0368,65.6,134,0.0104,63
152,01/07/2022 08:00,424031,4,580,E,ML,0.395,358,100,,0.0317,64.6,0,0,0,0,0,0,632,0.0365,67.5,579,0.0423,62.2,182,0.0162,61.5
153,01/07/2022 09:00,424031,4,580,E,ML,0.395,360,100,1481,0.0348,62.4,0,0,0,0,0.1,0.3,709,0.041,67.4,615,0.0498,56.4,157,0.0135,61.8
154,01/07/2022 10:00,424031,4,580,E,ML,0.395,357,100,1637,0.0382,61.9,0,0,0,0,0,0.3,771,0.0453,66.6,703,0.0553,56.6,163,0.0141,62.1
155,01/07/2022 11:00,424031,4,580,E,ML,0.395,360,100,1819,0.0441,58,0,0,0,0,0.3,0.8,836,0.0512,62.8,770,0.0624,52.5,213,0.0188,58.7
156,01/07/2022 12:00,424031,4,580,E,ML,0.395,360,100,1985,0.0469,57.7,0,0,0,0,0.3,0.8,914,0.056,62.1,800,0.0635,52.6,271,0.0211,57.8
157,01/07/2022 13:00,424031,4,580,E,ML,0.395,360,100,,0.051,58.6,0,0,0,0,0.2,0.7,1044,0.0643,62.3,832,0.0635,55.2,315,0.0253,54.7
158,01/07/2022 14:00,424031,4,580,E,ML,0.395,357,100,2602,0.0553,64.1,0,0,0,0,0,0.1,1008,0.056,68.4,945,0.0642,61.7,649,0.0456,60.7
159,01/07/2022 15:00,424031,4,580,E,ML,0.395,360,100,3151,0.0661,65.3,0,0,0,0,0,0,1158,0.0663,67,1067,0.0699,64.1,926,0.0622,64.5
160,01/07/2022 16:00,424031,4,580,E,ML,0.395,360,100,3245,0.0691,63.4,0,0,0,0,0,0,1253,0.072,66,1110,0.0732,63.1,882,0.062,60.2
161,01/07/2022 17:00,424031,4,580,E,ML,0.395,360,100,3098,0.0677,65.2,0,0,0,0,0,0,1185,0.0694,65.6,1043,0.0686,64.3,870,0.065,65.6
162,01/07/2022 18:00,424031,4,580,E,ML,0.395,357,100,2342,0.0523,66.1,0,0,0,0,0,0,899,0.0529,69.8,829,0.0557,65.5,614,0.0484,61.5
163,01/07/2022 19:00,424031,4,580,E,ML,0.395,359,100,1604,0.0353,66.8,0,0,0,0,0,0,673,0.039,71.4,669,0.047,63.4,262,0.0199,63.5
164,01/07/2022 20:00,424031,4,580,E,ML,0.395,360,100,1055,0.0234,67,0,0,0,0,0,0,423,0.0239,72.2,480,0.0339,64,152,0.0123,62
165,01/07/2022 21:00,424031,4,580,E,ML,0.395,360,100,834,0.0182,67.3,0,0,0,0,0,0,370,0.0214,71.3,373,0.0268,64.3,91,0.0063,63.1
166,01/07/2022 22:00,424031,4,580,E,ML,0.395,357,100,685,0.0149,68.4,0,0,0,0,0,0,315,0.0182,71.1,285,0.0198,67.1,85,0.0069,62.5
167,01/07/2022 23:00,424031,4,580,E,ML,0.395,359,100,392,0.009,68.7,0,0,0,0,0,0,154,0.009,71.6,184,0.0136,68.1,54,0.0045,62.7
168,01/08/2022 00:00,424031,4,580,E,ML,0.395,359,100,277,0.0066,69.3,0,0,0,0,0,0,108,0.0063,71.7,146,0.0114,68.6,23,0.0021,62.6
169,01/08/2022 01:00,424031,4,580,E,ML,0.395,360,100,205,0.0049,69.2,0,0,0,0,0,0,78,0.0047,71.7,105,0.008,68.6,22,0.0019,63
170,01/08/2022 02:00,424031,4,580,E,ML,0.395,353,100,181,0.0048,68.5,0,0,0,0,0,0,65,0.0039,71.7,87,0.0082,67.8,29,0.0024,63.5
171,01/08/2022 03:00,424031,4,580,E,ML,0.395,359,100,,0.006,69,0,0,0,0,0,0,62,0.0037,71.7,94,0.0093,67,90,0.0051,69
172,01/08/2022 04:00,424031,4,580,E,ML,0.395,359,100,1832,0.0394,72.3,0,0,0,0,0,0,114,0.0067,71.7,120,0.0096,68.2,1598,0.1019,72.7
173,01/08/2022 05:00,424031,4,580,E,ML,0.395,359,100,1992,0.0501,72.2,0,0,0,0,0,0,139,0.0076,72,187,0.0134,68.3,1666,0.1292,72.6
174,01/08/2022 06:00,424031,4,580,E,ML,0.395,357,100,862,0.0254,55.6,0.2,0.5,0.8,1,1.3,1.5,248,0.0138,71.6,264,0.019,66.5,350,0.0432,36.6
175,01/08/2022 07:00,424031,4,580,E,ML,0.395,359,100,1032,0.03,55,1,1.5,1.9,2.2,2.4,2.7,323,0.0181,71.5,360,0.0233,68.7,349,0.0486,27.9
176,01/08/2022 08:00,424031,4,580,E,ML,0.395,360,100,1538,0.0572,47.9,4.4,5.2,5.8,6.3,6.7,7.1,490,0.0271,72.2,470,0.0317,65.8,578,0.1126,21
177,01/08/2022 09:00,424031,4,580,E,ML,0.395,360,100,2002,0.0479,58.3,0.6,1,1.3,1.8,2.2,2.6,641,0.0354,72.1,618,0.0412,65.2,743,0.0671,39.2
178,01/08/2022 10:00,424031,4,580,E,ML,0.395,357,100,1736,0.0366,66,0,0,0,0,0,0,845,0.0481,69.2,729,0.0487,62.9,162,0.0129,62.8
179,01/08/2022 11:00,424031,4,580,E,ML,0.395,360,100,1951,0.0402,66.1,0,0,0,0,0,0,929,0.0528,69,818,0.0535,63.3,204,0.0144,63.7
180,01/08/2022 12:00,424031,4,580,E,ML,0.395,359,100,2102,0.0432,65,0,0,0,0,0,0,989,0.0567,67.5,890,0.0574,63.1,223,0.0155,61.5
181,01/08/2022 13:00,424031,4,580,E,ML,0.395,360,100,2259,0.0453,66.4,0,0,0,0,0,0,1064,0.0603,68.3,921,0.0576,65.7,274,0.0182,62.1
182,01/08/2022 14:00,424031,4,580,E,ML,0.395,357,100,2518,0.05,69,0,0,0,0,0,0,1023,0.0576,71.3,994,0.0618,67.7,501,0.0304,66.6
183,01/08/2022 15:00,424031,4,580,E,ML,0.395,360,100,2714,0.0525,71.7,0,0,0,0,0,0,1087,0.0601,72.8,1085,0.0649,70.5,542,0.0326,71.8
184,01/08/2022 16:00,424031,4,580,E,ML,0.395,360,100,2930,0.0592,69.8,0,0,0,0,0,0,1151,0.0656,70.8,1141,0.0714,67.7,638,0.0408,71.9
185,01/08/2022 17:00,424031,4,580,E,ML,0.395,360,100,3063,0.0639,68.1,0,0,0,0,0,0,1235,0.0727,68.8,1192,0.0768,65.6,636,0.0423,71.3
186,01/08/2022 18:00,424031,4,580,E,ML,0.395,356,100,2491,0.0531,66,0,0,0,0,0,0,990,0.0588,67.5,1010,0.0658,64.3,491,0.0346,66.3
187,01/08/2022 19:00,424031,4,580,E,ML,0.395,360,100,,0.0325,67.3,0,0,0,0,0,0,687,0.0395,70.5,685,0.0446,65.1,196,0.0134,63.9
188,01/08/2022 20:00,424031,4,580,E,ML,0.395,360,100,1188,0.0242,68.9,0,0,0,0,0,0,522,0.029,72.1,538,0.0341,67.1,128,0.0094,63.1
189,01/08/2022 21:00,424031,4,580,E,ML,0.395,360,100,1005,0.0201,70,0,0,0,0,0,0,406,0.0225,72.2,501,0.0312,69.6,98,0.0066,63.1
190,01/08/2022 22:00,424031,4,580,E,ML,0.395,355,100,806,0.0166,69.2,0,0,0,0,0,0,327,0.0184,71.5,408,0.026,68.5,71,0.0055,62.3
191,01/08/2022 23:00,424031,4,580,E,ML,0.395,358,100,514,0.0103,69.8,0,0,0,0,0,0,172,0.0094,72.1,298,0.0186,69.5,44,0.0031,62.5
192,01/09/2022 00:00,424031,4,580,E,ML,0.395,349,100,338,0.0071,69.6,0,0,0,0,0,0,112,0.006,72,204,0.0136,69,22,0.0017,62.5
193,01/09/2022 01:00,424031,4,580,E,ML,0.395,360,100,894,0.0208,64.5,0,0,0,0,0.1,0.2,60,0.0033,71.9,141,0.0094,69.5,693,0.0499,62.5
194,01/09/2022 02:00,424031,4,580,E,ML,0.395,357,100,658,0.0219,67.2,0,0,0,0,0,0,42,0.0022,72,137,0.0103,68.9,479,0.0531,66.2
195,01/09/2022 03:00,424031,4,580,E,ML,0.395,360,100,486,0.0178,71.3,0,0,0,0,0,0,31,0.0017,71.8,114,0.0079,69.5,341,0.0437,71.8
196,01/09/2022 04:00,424031,4,580,E,ML,0.395,360,100,560,0.0276,69.6,0,0,0,0,0,0,44,0.0023,71.9,110,0.0075,69.5,406,0.073,69.4
197,01/09/2022 05:00,424031,4,580,E,ML,0.395,359,100,809,0.0435,66.6,0,0,0,0,0,0,90,0.0046,71.9,166,0.0105,69.7,553,0.1153,64.8
198,01/09/2022 06:00,424031,4,580,E,ML,0.395,357,100,1581,0.0907,35.8,6.4,7.9,9.2,10.2,11,11.7,158,0.0082,72.1,256,0.016,69.5,1167,0.248,23.7
199,01/09/2022 07:00,424031,4,580,E,ML,0.395,359,100,1583,0.0856,36.8,7.2,8.7,9.9,10.9,11.6,12.3,208,0.011,71.9,291,0.0175,70.5,1084,0.2284,22.1
200,01/09/2022 08:00,424031,4,580,E,ML,0.395,359,100,2693,0.1778,32.7,19.6,22.3,24.4,26.1,27.5,28.7,346,0.0182,71.9,418,0.0255,70.5,1929,0.4898,18.4
201,01/09/2022 09:00,424031,4,580,E,ML,0.395,360,100,1458,0.0305,65.4,0,0.1,0.1,0.3,0.4,0.5,476,0.025,73,566,0.0349,69.6,416,0.0315,51.1
202,01/09/2022 10:00,424031,4,580,E,ML,0.395,357,100,1568,0.031,69.8,0,0,0,0,0,0,709,0.0387,73.1,729,0.0452,67.8,130,0.009,63
203,01/09/2022 11:00,424031,4,580,E,ML,0.395,359,100,,0.038,68,0,0,0,0,0,0,901,0.0496,67.3,878,0.0528,69.5,179,0.0116,63.6
204,01/09/2022 12:00,424031,4,580,E,ML,0.395,360,100,2290,0.0449,67.4,0,0,0,0,0,0,1051,0.0581,66.5,1012,0.0616,69.1,227,0.015,64.3
205,01/09/2022 13:00,424031,4,580,E,ML,0.395,359,100,2412,0.0476,66.6,0,0,0,0,0,0,1162,0.0647,65.9,1029,0.0633,67.8,221,0.0147,64.2
206,01/09/2022 14:00,424031,4,580,E,ML,0.395,357,100,2455,0.0481,67.1,0,0,0,0,0,0,1018,0.0563,66.4,1020,0.0614,69.5,417,0.0267,63.1
207,01/09/2022 15:00,424031,4,580,E,ML,0.395,360,100,2562,0.0499,67.3,0,0,0,0,0,0,1050,0.0575,67.1,1068,0.0646,69,444,0.0277,63.7
208,01/09/2022 16:00,424031,4,580,E,ML,0.395,360,100,2713,0.0546,65.7,0,0,0,0,0,0.1,1091,0.0614,65.5,1122,0.069,68.5,500,0.0333,59.7
209,01/09/2022 17:00,424031,4,580,E,ML,0.395,360,100,,0.0551,69.2,0,0,0,0,0,0,1033,0.0601,71.5,1067,0.0678,66,533,0.0373,71.4
210,01/09/2022 18:00,424031,4,580,E,ML,0.395,357,100,2044,0.0429,71.1,0,0,0,0,0,0,840,0.0486,72.3,842,0.0535,69.2,362,0.0267,72.7
211,01/09/2022 19:00,424031,4,580,E,ML,0.395,360,100,1294,0.0266,70.5,0,0,0,0,0,0,540,0.0304,73,586,0.0367,70.6,168,0.0126,61.9
212,01/09/2022 20:00,424031,4,580,E,ML,0.395,360,100,,0.023,68.9,0,0,0,0,0,0,466,0.0263,71.9,525,0.0351,67.5,101,0.0075,62
213,01/09/2022 21:00,424031,4,580,E,ML,0.395,360,100,913,0.0191,70.7,0,0,0,0,0,0,354,0.02,71.8,465,0.0296,70.5,94,0.0076,67.6
214,01/09/2022 22:00,424031,4,580,E,ML,0.395,356,100,735,0.0202,68.7,0,0,0,0,0,0.1,296,0.0165,71.1,318,0.0216,68.4,121,0.0224,61.5
215,01/09/2022 23:00,424031,4,580,E,ML,0.395,359,100,1215,0.0277,72,0,0,0,0,0,0,124,0.0064,72,222,0.0149,69.3,869,0.0618,72.7
216,01/10/2022 00:00,424031,4,580,E,ML,0.395,354,100,613,0.0195,70.7,0,0,0,0,0,0,63,0.0035,71.8,162,0.0131,67.3,388,0.042,71.9
217,01/10/2022 01:00,424031,4,580,E,ML,0.395,360,100,360,0.0144,71.5,0,0,0,0,0,0,52,0.0031,71.8,107,0.0078,69.1,201,0.0322,72.7
218,01/10/2022 02:00,424031,4,580,E,ML,0.395,360,100,,0.0161,71.9,0,0,0,0,0,0,44,0.0024,72.2,89,0.0086,69,293,0.0373,72.7
219,01/10/2022 03:00,424031,4,580,E,ML,0.395,359,100,451,0.02,71.6,0,0,0,0,0,0,56,0.0031,72.1,109,0.0109,68.5,286,0.046,72.7
220,01/10/2022 04:00,424031,4,580,E,ML,0.395,357,100,693,0.0267,71.4,0,0,0,0,0,0,178,0.0098,72.3,197,0.0179,68.3,318,0.0523,72.7
221,01/10/2022 05:00,424031,4,580,E,ML,0.395,360,100,1109,0.0399,71.7,0,0,0,0,0,0,304,0.0165,73,398,0.0299,70.8,407,0.0734,71.6
222,01/10/2022 06:00,424031,4,580,E,ML,0.395,357,100,1493,0.0544,57.4,1.7,2.3,2.8,3.2,3.6,3.9,454,0.0246,73.5,520,0.0364,74.1,519,0.1023,27.9
223,01/10/2022 07:00,424031,4,580,E,ML,0.395,359,100,2411,0.1168,45.6,7.8,9.5,10.9,12,12.9,13.7,528,0.0295,71.6,629,0.0426,72.2,1254,0.2783,22.6
224,01/10/2022 08:00,424031,4,580,E,ML,0.395,360,100,2259,0.0919,48.6,5,6.2,7.2,8.1,8.9,9.6,540,0.0301,71.9,629,0.0451,69.5,1090,0.2005,25.7
225,01/10/2022 09:00,424031,4,580,E,ML,0.395,360,100,1606,0.0381,66.5,0,0,0,0,0,0.1,591,0.0332,71.3,746,0.0565,66.1,269,0.0245,57
226,01/10/2022 10:00,424031,4,580,E,ML,0.395,356,100,1537,0.0356,63.7,0,0,0,0,0,0.1,565,0.0319,70.2,774,0.0593,59.3,198,0.0156,62.1
227,01/10/2022 11:00,424031,4,580,E,ML,0.395,359,100,1652,0.0384,63.7,0,0,0,0,0,0.2,608,0.0339,70.1,819,0.0623,58.5,225,0.0191,65.1
228,01/10/2022 12:00,424031,4,580,E,ML,0.395,359,100,1732,0.0387,66,0,0,0,0,0,0,635,0.0356,69.9,853,0.0621,61.5,244,0.0183,71.5
229,01/10/2022 13:00,424031,4,580,E,ML,0.395,360,100,2010,0.0447,64.9,0,0,0,0,0,0.1,850,0.0477,69.9,855,0.0653,59.4,305,0.021,66
230,01/10/2022 14:00,424031,4,580,E,ML,0.395,360,100,2440,0.0516,66.4,0,0,0,0,0,0,972,0.0541,69.9,909,0.0629,64.1,559,0.0376,64.1
231,01/10/2022 15:00,424031,4,580,E,ML,0.395,360,100,3108,0.0645,67.6,0,0,0,0,0,0,1176,0.0665,69.2,1039,0.0689,67.8,893,0.0581,65.1
232,01/10/2022 16:00,424031,4,580,E,ML,0.395,360,100,3595,0.076,65.4,0,0,0,0,0,0.1,1353,0.0783,67.4,1192,0.0781,68,1050,0.0715,59.9
233,01/10/2022 17:00,424031,4,580,E,ML,0.395,360,100,3310,0.0714,68.3,0,0,0,0,0,0,1228,0.0731,65.9,1098,0.0742,66.9,984,0.0669,72.7
234,01/10/2022 18:00,424031,4,580,E,ML,0.395,360,100,,0.049,68.8,0,0,0,0,0,0,856,0.05,70.1,817,0.0568,64.5,571,0.0403,72.7
235,01/10/2022 19:00,424031,4,580,E,ML,0.395,358,100,1419,0.0307,68.8,0,0,0,0,0,0,579,0.0331,70.6,618,0.0441,66,222,0.0151,71.5
236,01/10/2022 20:00,424031,4,580,E,ML,0.395,358,100,905,0.0193,68.8,0,0,0,0,0,0,348,0.0195,71.6,436,0.0297,68.2,121,0.0088,62.6
237,01/10/2022 21:00,424031,4,580,E,ML,0.395,359,100,763,0.0173,70.3,0,0,0,0,0,0,201,0.0109,71.8,368,0.0256,68.3,194,0.0153,72.5
238,01/10/2022 22:00,424031,4,580,E,ML,0.395,360,100,532,0.0118,70.1,0,0,0,0,0,0,171,0.0098,71.2,280,0.0195,69,81,0.0061,71.9
239,01/10/2022 23:00,424031,4,580,E,ML,0.395,359,100,337,0.0082,68.4,0,0,0,0,0,0,72,0.0039,71.8,198,0.0149,69.1,67,0.0057,62.9
240,01/11/2022 00:00,424031,4,580,E,ML,0.395,359,100,,0.0049,69.1,0,0,0,0,0,0,34,0.0019,72,128,0.0104,69.7,27,0.0024,62.8
241,01/11/2022 01:00,424031,4,580,E,ML,0.395,360,100,155,0.0043,69.7,0,0,0,0,0,0,33,0.0023,71.8,104,0.009,70.3,18,0.0018,62.7
242,01/11/2022 02:00,424031,4,580,E,ML,0.395,359,100,191,0.0056,67.9,0,0,0,0,0,0,27,0.0018,71.7,92,0.0108,68,72,0.0044,66.3
243,01/11/2022 03:00,424031,4,580,E,ML,0.395,360,100,1464,0.032,63.6,0,0,0,0,0,0.2,50,0.0031,71.7,113,0.0111,68.6,1301,0.0819,62.9
244,01/11/2022 04:00,424031,4,580,E,ML,0.395,360,100,1333,0.0375,53.5,0,0.1,0.2,0.5,1,1.6,117,0.0062,72,201,0.018,69.3,1015,0.0883,48.3
245,01/11/2022 05:00,424031,4,580,E,ML,0.395,360,100,920,0.0272,60.4,0,0.1,0.3,0.5,0.7,0.9,287,0.0156,71.8,376,0.029,68,257,0.0369,39.4
246,01/11/2022 06:00,424031,4,580,E,ML,0.395,360,100,1249,0.0375,66,0,0,0,0.1,0.1,0.3,432,0.0237,71.8,498,0.0357,69.1,319,0.0532,53
247,01/11/2022 07:00,424031,4,580,E,ML,0.395,360,100,1522,0.0393,69.4,0,0,0,0,0,0,587,0.0326,71.4,643,0.0462,69.2,292,0.0392,65.4
248,01/11/2022 08:00,424031,4,580,E,ML,0.395,360,100,1821,0.056,66.5,0,0,0,0.1,0.4,0.6,574,0.0318,72.5,693,0.0497,71.1,554,0.0864,53
249,01/11/2022 09:00,424031,4,580,E,ML,0.395,359,100,2488,0.0588,69.1,0,0,0,0,0,0,573,0.0323,71.9,742,0.0557,61.8,1173,0.0886,72.4
250,01/11/2022 10:00,424031,4,580,E,ML,0.395,360,100,1570,0.0373,64,0,0,0,0,0,0.2,591,0.033,72.2,789,0.0619,58.5,190,0.0168,61
251,01/11/2022 11:00,424031,4,580,E,ML,0.395,359,100,1375,0.0328,62.5,0,0,0,0,0.1,0.3,516,0.0299,69.8,679,0.0539,57.2,180,0.0148,61.2
252,01/11/2022 12:00,424031,4,580,E,ML,0.395,360,100,853,0.0204,64.1,0,0,0,0,0,0.1,299,0.0171,72,406,0.0327,58.9,148,0.0115,61.9
253,01/11/2022 13:00,424031,4,580,E,ML,0.395,359,100,2304,0.0523,64.5,0,0,0,0,0,0.2,933,0.0538,70.6,982,0.0756,58.9,389,0.0275,63.8
254,01/11/2022 14:00,424031,4,580,E,ML,0.395,359,100,2592,0.0548,67.4,0,0,0,0,0,0,1024,0.0564,70.4,919,0.0632,66.3,649,0.0449,64.2
255,01/11/2022 15:00,424031,4,580,E,ML,0.395,360,100,3427,0.0721,67.3,0,0,0,0,0,0,1293,0.0724,69.5,1136,0.076,68,998,0.068,63.7
256,01/11/2022 16:00,424031,4,580,E,ML,0.395,360,100,3847,0.0818,66.2,0,0,0,0,0,0,1488,0.0861,67.2,1213,0.0801,68.7,1146,0.0793,62.1
257,01/11/2022 17:00,424031,4,580,E,ML,0.395,360,100,3476,0.0751,65.4,0,0,0,0,0,0,1309,0.0774,65.6,1135,0.0755,68.8,1032,0.0724,61.3
258,01/11/2022 18:00,424031,4,580,E,ML,0.395,360,100,2450,0.0545,65.4,0,0,0,0,0,0.1,924,0.0551,69.5,890,0.0613,66.2,636,0.0472,58.2
259,01/11/2022 19:00,424031,4,580,E,ML,0.395,360,100,1517,0.0321,69.3,0,0,0,0,0,0,655,0.0369,72.4,611,0.042,68.8,251,0.0173,62.2
260,01/11/2022 20:00,424031,4,580,E,ML,0.395,357,100,1000,0.0218,68.4,0,0,0,0,0,0,388,0.0216,71.6,457,0.0326,68,155,0.0111,62
261,01/11/2022 21:00,424031,4,580,E,ML,0.395,359,100,699,0.0158,67.9,0,0,0,0,0,0,220,0.0123,71.5,375,0.0275,67.1,104,0.0075,62.7
262,01/11/2022 22:00,424031,4,580,E,ML,0.395,358,100,582,0.013,69.3,0,0,0,0,0,0,163,0.0089,71.8,310,0.0215,70.5,109,0.0085,62.3
263,01/11/2022 23:00,424031,4,580,E,ML,0.395,360,100,328,0.0076,69,0,0,0,0,0,0,80,0.0045,71.8,201,0.0143,69.4,47,0.0038,62.6
264,01/12/2022 00:00,424031,4,580,E,ML,0.395,360,100,184,0.005,68.4,0,0,0,0,0,0,33,0.0018,72,118,0.0098,69,33,0.0032,62.7
265,01/12/2022 01:00,424031,4,580,E,ML,0.395,360,100,113,0.0036,68.9,0,0,0,0,0,0,20,0.0013,71.9,77,0.0078,69.4,16,0.0017,62.8
266,01/12/2022 02:00,424031,4,580,E,ML,0.395,359,100,136,0.0044,69.1,0,0,0,0,0,0,28,0.0019,71.8,96,0.01,69.2,12,0.0014,62.7
267,01/12/2022 03:00,424031,4,580,E,ML,0.395,360,100,170,0.0049,69.3,0,0,0,0,0,0,42,0.0024,72,107,0.0102,69.5,21,0.0021,62.8
268,01/12/2022 04:00,424031,4,580,E,ML,0.395,358,100,398,0.0107,69.1,0,0,0,0,0,0,122,0.0067,72,222,0.0206,68.9,54,0.0048,63
269,01/12/2022 05:00,424031,4,580,E,ML,0.395,360,100,766,0.0176,71.3,0,0,0,0,0,0,291,0.016,71.9,381,0.029,72.7,94,0.0079,62.9
270,01/12/2022 06:00,424031,4,580,E,ML,0.395,359,100,1086,0.0247,70.4,0,0,0,0,0,0,417,0.0233,71.6,529,0.0377,71.8,140,0.013,61.5
271,01/12/2022 07:00,424031,4,580,E,ML,0.395,358,100,1542,0.0345,70,0,0,0,0,0,0,577,0.0317,72.6,635,0.0442,71.7,330,0.0276,62
272,01/12/2022 08:00,424031,4,580,E,ML,0.395,359,100,1947,0.0441,70.3,0,0,0,0,0,0,630,0.0348,72.6,725,0.0532,68.9,592,0.0442,69.1
273,01/12/2022 09:00,424031,4,580,E,ML,0.395,360,100,1519,0.0351,65.7,0,0,0,0,0,0.1,580,0.0322,72.7,730,0.056,61.2,209,0.0173,61.8
274,01/12/2022 10:00,424031,4,580,E,ML,0.395,360,100,1575,0.0359,65.7,0,0,0,0,0,0.1,615,0.0343,72.7,769,0.059,60.7,191,0.0144,63.2
275,01/12/2022 11:00,424031,4,580,E,ML,0.395,359,100,,0.042,63.6,0,0,0,0,0,0.2,645,0.0377,70.7,848,0.0678,59.1,248,0.0204,60.4
276,01/12/2022 12:00,424031,4,580,E,ML,0.395,360,100,1834,0.042,65.4,0,0,0,0,0,0.1,692,0.0389,72.8,859,0.065,61.1,283,0.022,60.3
277,01/12/2022 13:00,424031,4,580,E,ML,0.395,360,100,2112,0.0472,65.8,0,0,0,0,0,0,883,0.0502,71.2,907,0.0687,61.4,322,0.0227,63.2
278,01/12/2022 14:00,424031,4,580,E,ML,0.395,360,100,2665,0.0568,67.3,0,0,0,0,0,0,1006,0.0563,70.8,988,0.0682,67.1,671,0.046,62.4
279,01/12/2022 15:00,424031,4,580,E,ML,0.395,360,100,3407,0.0721,67.4,0,0,0,0,0,0,1301,0.0738,69.9,1129,0.0754,69.5,977,0.0669,61.5
280,01/12/2022 16:00,424031,4,580,E,ML,0.395,309,92,3771,0.0858,64.9,0,0,0.2,0.3,0.4,0.6,1438,0.084,67.8,1252,0.0847,68.8,1081,0.0886,56.2
281,01/12/2022 17:00,424031,4,580,E,ML,0.395,348,100,3671,0.0836,62.7,0,0,0,0,0,0.4,1372,0.0848,64.3,1175,0.0818,66.6,1124,0.0841,56.6
282,01/12/2022 18:00,424031,4,580,E,ML,0.395,360,100,2485,0.0555,65.9,0,0,0,0,0,0.1,971,0.0579,69.5,889,0.0629,66.1,625,0.0457,60.1
283,01/12/2022 19:00,424031,4,580,E,ML,0.395,359,100,1437,0.0309,68.8,0,0,0,0,0,0,608,0.0342,72.7,588,0.0417,67.4,241,0.0168,62.2
284,01/12/2022 20:00,424031,4,580,E,ML,0.395,359,100,1102,0.0239,68.5,0,0,0,0,0,0,436,0.0244,71.9,524,0.0367,67.5,142,0.0106,62.1
285,01/12/2022 21:00,424031,4,580,E,ML,0.395,360,100,794,0.0173,68.8,0,0,0,0,0,0,339,0.0191,71.5,368,0.0263,67.8,87,0.0066,62.2
286,01/12/2022 22:00,424031,4,580,E,ML,0.395,358,100,564,0.0129,68.2,0,0,0,0,0,0,244,0.0142,71.2,242,0.018,67.2,78,0.0067,62
287,01/12/2022 23:00,424031,4,580,E,ML,0.395,360,100,455,0.0104,68.9,0,0,0,0,0,0,140,0.0078,71.8,187,0.0152,68.4,128,0.0082,66.3
288,01/13/2022 00:00:00,424031,4,580,E,ML,0.395,360,100,1472,0.0423,68.1,0,0,0,0,0,0.1,81,0.0051,71.6,111,0.0094,68.7,1280,0.1122,67.7
289,01/13/2022 01:00:00,424031,4,580,E,ML,0.395,360,100,1498,0.0489,64.7,0,0,0,0,0,0.1,48,0.0029,71.7,76,0.0077,68.9,1374,0.1361,64.2
290,01/13/2022 02:00:00,424031,4,580,E,ML,0.395,360,100,1166,0.0385,66.3,0,0,0,0,0,0,55,0.0031,72,84,0.0096,67.9,1027,0.1029,65.9
291,01/13/2022 03:00:00,424031,4,580,E,ML,0.395,360,100,930,0.0377,55.6,0,0,0.1,0.3,0.6,0.9,65,0.004,71.7,96,0.0108,67.3,769,0.0981,52.5
292,01/13/2022 04:00:00,424031,4,580,E,ML,0.395,359,100,1224,0.0668,41.6,1.6,2.8,3.7,4.5,5.1,5.6,176,0.0103,71.3,191,0.0169,68.3,857,0.1731,30.1
293,01/13/2022 05:00:00,424031,4,580,E,ML,0.395,359,100,1919,0.1007,42.8,3.4,5.1,6.5,7.6,8.5,9.2,353,0.0195,71.8,325,0.0253,69.8,1241,0.2574,28.2
294,01/13/2022 06:00:00,424031,4,580,E,ML,0.395,360,100,1745,0.0705,48.6,3.3,4.4,5.3,6,6.5,7,550,0.0314,70.8,415,0.0316,68.2,780,0.1484,25.4
295,01/13/2022 07:00:00,424031,4,580,E,ML,0.395,360,100,2109,0.0801,52,3,4.2,5.2,6,6.6,7.1,680,0.039,70,549,0.0391,71.5,880,0.1622,26.9
296,01/13/2022 08:00:00,424031,4,580,E,ML,0.395,360,100,3039,0.1608,43.6,9.3,11.8,13.7,15.2,16.5,17.6,695,0.0387,72.6,578,0.0428,71.1,1766,0.401,23.9
297,01/13/2022 09:00:00,424031,4,580,E,ML,0.395,360,100,1821,0.0468,62.8,0.1,0.2,0.3,0.6,0.8,1,747,0.043,70.7,644,0.0512,65.7,430,0.0464,45.1
298,01/13/2022 10:00:00,424031,4,580,E,ML,0.395,359,100,1725,0.0413,62.2,0,0,0,0,0.1,0.4,777,0.0462,68.7,763,0.0621,55.4,185,0.0157,62.8
